"","Plot_ID","long","lat","field_capacity","wilting_point","clay_per","sand_per","silt_per","asw_max"
"569",833619105,15.9055125770428,61.779246433735,558.3615,178.9405,0.1347,0.473375,0.3921,379.421
"570",833619305,15.9217812671694,61.7749456704419,554.079,179.8465,0.143325,0.45565,0.401025,374.2325
"571",833621105,16.2951845152757,61.871757660183,NA,NA,NA,NA,NA,NA
"572",833621305,16.2974111417921,61.8515720036163,562.823,198.037,0.128825,0.500875,0.3699,364.786
"573",833622105,16.4779131639006,61.9113961196957,550.396,164.744,0.157425,0.47045,0.3721,385.652
"574",833622305,16.4792762564263,61.902169677971,560.6975,185.656,0.125975,0.535925,0.33805,375.0415
"575",833623105,16.6706272414629,61.9546613758709,555.704,184.275,0.125825,0.559475,0.3142,371.429
"576",833623305,16.6843330770752,61.9424719390084,544.6575,181.032,0.107225,0.583225,0.30955,363.6255
"577",833624105,16.852721913922,61.7772092643195,592.899,224.92,0.2748,0.35275,0.37245,367.979
"578",833625105,17.0458045582634,61.8201841158238,NA,NA,NA,NA,NA,NA
"579",833625305,17.0406372840626,61.8089910967668,587.93,236.014,0.182975,0.5353,0.2819,351.916
"580",833627105,15.9127526844544,62.2278257274013,557.378,180.797,0.148925,0.474225,0.37705,376.581
"581",833627305,15.9080869453531,62.2140408468332,543.267,190.619,0.126975,0.53155,0.3415,352.648
"582",834502104,13.8705967522951,56.5052208512121,577.0875,191.898,0.11335,0.622925,0.263575,385.1895
"583",834502304,13.8752805262779,56.5078150513938,579.2025,192.445,0.134575,0.610975,0.254925,386.7575
"584",834503104,13.5428211548344,56.5992625567427,583.651,189.369,0.109425,0.611475,0.278575,394.282
"585",834503304,13.532881647093,56.5871594170568,553.574,171.247,0.10765,0.61825,0.27415,382.327
"586",834505104,14.1072626423929,56.786634663749,572.722,187.8245,0.140925,0.5883,0.270275,384.8975
"587",834505304,14.1134511072302,56.7754844352556,580.2,192.0335,0.127275,0.6073,0.265475,388.1665
"588",834506104,14.7660121685218,56.3926281474376,566.1685,181.388,0.16675,0.54075,0.2925,384.7805
"589",834507104,14.4340582287493,56.4752121958764,560.7855,172.8225,0.121475,0.601575,0.276875,387.963
"590",834509304,14.8391618877721,56.6963733425299,575.183,186.706,0.16655,0.5635,0.26995,388.477
"591",834510104,14.6717056110026,56.7494003275352,573.359,173.45,0.184725,0.5144,0.300375,399.909
"592",834510304,14.6835820179982,56.7390815604582,578.852,192.028,0.159875,0.54325,0.297225,386.824
"593",834511104,14.5014362232608,56.7911412666474,601.17,195.7985,0.1566,0.556875,0.2861,405.3715
"594",834511304,14.5177387782918,56.783649860614,576.111,192.033,0.1455,0.5686,0.2858,384.078
"595",834512304,15.6670688062716,56.4745843626991,596.716,206.787,0.2136,0.498875,0.28765,389.929
"596",834513104,15.504152190416,56.5239489856606,569.818,181.576,0.185125,0.51505,0.300025,388.242
"597",834513304,15.494422276542,56.5194689674614,581.703,184.7895,0.1575,0.56935,0.27315,396.9135
"598",834516104,15.743168398035,56.789483921865,586.652,190.847,0.173025,0.495,0.332325,395.805
"599",834516304,15.7298137308511,56.7871100953581,575.7775,190.0925,0.175125,0.478925,0.34585,385.685
"600",834517304,16.056690907289,56.4741082588827,576.956,191.104,0.267775,0.435525,0.296625,385.852
"601",834519304,16.310287776848,56.7346816814814,553.213,171.19,0.264225,0.4467,0.289575,382.023
"602",834520104,16.1518783247379,56.7974398827517,586.9505,203.203,0.2216,0.5225,0.255975,383.7475
"603",834520304,16.1392291045364,56.7879785379641,571.9015,190.162,0.221775,0.5314,0.24685,381.7395
"604",834523104,13.5221934528354,56.8202412411909,565.576,173.0235,0.12815,0.59445,0.277275,392.5525
"605",834523304,13.5224007387485,56.8166407313045,570.6515,189.734,0.1137,0.61055,0.275925,380.9175
"606",834524304,13.3570249151318,56.8514753699995,572.3,174.4755,0.122125,0.618675,0.25915,397.8245
"607",834526104,13.9369744790464,57.0508109022489,573.615,190.301,0.11525,0.612975,0.271775,383.314
"608",834526304,13.931812357697,57.0422770564795,568.3865,170.106,0.11305,0.602375,0.28445,398.2805
"609",834527104,13.7568976878482,57.09691357881,559.409,173.661,0.1072,0.6164,0.2762,385.748
"610",834527304,13.7537124075766,57.0875563258899,576.306,172.969,0.1148,0.6151,0.27,403.337
"611",834528104,13.5846036275921,57.1363700793059,549.632,170.603,0.098275,0.606125,0.2954,379.029
"612",834528304,13.5959355818602,57.1211880074913,569.846,186.7745,0.10945,0.612075,0.278625,383.0715
"613",834529104,13.4173513021329,57.1776323439663,551.384,166.85,0.1416,0.56535,0.2932,384.534
"614",834531104,14.6708803301021,56.974405101371,553.336,170.9355,0.1528,0.583775,0.263575,382.4005
"615",834531304,14.6777242542106,56.9648104733182,569.711,185.5595,0.139225,0.5622,0.29855,384.1515
"616",834532104,14.5054793838573,57.0147991703803,573.2555,191.661,0.147725,0.575625,0.277,381.5945
"617",834533104,14.3305604251736,57.0583385969318,571.8045,171.2175,0.120075,0.5833,0.296425,400.587
"618",834533304,14.3385224459362,57.0537902383033,574.452,172.4195,0.126775,0.5723,0.30075,402.0325
"619",834535304,14.1692668550613,57.0875404800558,570.3595,175.148,0.129375,0.607575,0.2634,395.2115
"620",834536104,14.9160597448634,57.2423424800424,528.3595,179.8505,0.135225,0.5545,0.310225,348.509
"621",834536304,14.9077854942568,57.2381685006761,527.551,163.715,0.150725,0.543375,0.305975,363.836
"622",834537104,15.1602698004225,56.8353541028349,569.9325,186.6445,0.169425,0.5218,0.308775,383.288
"623",834537304,15.1601626835603,56.8332969632907,552.263,189.493,0.172775,0.524725,0.30285,362.77
"624",834538304,14.9950950849438,56.8701698847754,556.319,172.66,0.14295,0.55165,0.3049,383.659
"625",834540104,15.5822322415972,57.0601935932556,573.343,190.186,0.142325,0.5649,0.29275,383.157
"626",834540304,15.5778079452133,57.0524163143966,563.845,169.835,0.146525,0.5562,0.296575,394.01
"627",834541104,15.4068783335588,57.1038805507651,592.902,178.585,0.140875,0.519275,0.339775,414.317
"628",834541304,15.3994440993652,57.098738980895,551.5215,171.8865,0.1322,0.55415,0.31395,379.635
"629",834542104,15.2461579275299,57.155818496732,559.8345,172.5095,0.16485,0.525575,0.308925,387.325
"630",834542304,15.2326431560881,57.1385514136836,548.6775,170.7815,0.1587,0.513175,0.32855,377.896
"631",834543104,15.0833618276775,57.1989451508659,596.591,223.738,0.1898,0.52335,0.2868,372.853
"632",834543304,15.0773894208059,57.1841266678482,559.768,170.687,0.159525,0.541925,0.298925,389.081
"633",834547304,16.1481504754916,57.0036383367001,560.4625,171.355,0.23575,0.51915,0.244275,389.1075
"634",834548104,15.9808272796507,57.0675447267502,547.9195,166.112,0.214375,0.499475,0.28625,381.8075
"635",834548304,15.9864643902595,57.0605828422959,564.4905,169.8175,0.207825,0.49425,0.298075,394.673
"636",834549104,15.8259187729642,57.1129513195924,566.695,187.1135,0.164075,0.547775,0.288075,379.5815
"637",834549304,15.8164273102223,57.0965732832241,559.8485,171.602,0.171075,0.5422,0.286725,388.2465
"638",834551304,16.6298117718089,56.8730864462951,NA,NA,NA,NA,NA,NA
"639",834552104,13.097384064608,57.25868361849,572.207,163.771,0.09745,0.54565,0.35695,408.436
"640",834552304,13.0876414821503,57.2454352998234,584.743,170.226,0.12535,0.5345,0.33965,414.517
"641",834553104,12.9110463844455,57.3003011917792,547.319,158.1795,0.13035,0.533625,0.336,389.1395
"642",834553304,12.9306599666999,57.2892049658883,519.5245,151.29,0.1121,0.5235,0.3642,368.2345
"643",834554104,12.7411321176666,57.3402439931032,528.988,164.436,0.111175,0.5374,0.351375,364.552
"644",834554304,12.7373623308274,57.3372288626828,527.4505,164.0855,0.11805,0.523425,0.35855,363.365
"645",834555104,12.5837541835192,57.3753136162573,541.185,163.293,0.1205,0.583125,0.296375,377.892
"646",834556104,13.1495435692245,57.5693143745361,547.278,169.3,0.09955,0.584525,0.31595,377.978
"647",834556304,13.1432672121583,57.5622052234753,558.111,168.3895,0.113,0.56025,0.3268,389.7215
"648",834557104,12.9839872579144,57.613070707196,546.216,181.29,0.11575,0.56835,0.3159,364.926
"649",834557304,12.9681610589537,57.6029606792684,NA,NA,0.135775,0.551925,0.31235,NA
"650",834558104,12.8023249071758,57.658634982645,555.563,156.6995,0.107075,0.545375,0.347125,398.8635
"651",834558304,12.7997200389911,57.6543126485258,560.1955,174.0925,0.112675,0.544275,0.342675,386.103
"652",834559104,13.9952972608757,57.3689488559991,559.2955,192.319,0.128225,0.595175,0.276075,366.9765
"653",834559304,13.9966906019989,57.3514061199792,547.347,186.4685,0.118275,0.610225,0.2715,360.8785
"654",834560104,13.831838555027,57.4037607275306,NA,NA,NA,NA,NA,NA
"655",834562104,13.3171751592874,57.5275550520721,589.767,209.167,0.137475,0.572625,0.2899,380.6
"656",834562304,13.310836095536,57.5212531778021,545.7675,169.5415,0.12245,0.587075,0.289925,376.226
"657",834563104,14.0537017176372,57.680617099764,563.3525,188.3345,0.10665,0.566625,0.326775,375.018
"658",834564104,14.7495734881482,57.2785925738521,548.756,170.753,0.14655,0.5518,0.30145,378.003
"659",834564304,14.734023339461,57.2752907829694,577.6305,184.6855,0.144475,0.5502,0.305675,392.945
"660",834565104,14.5797851373476,57.3237292905599,554.4165,171.6555,0.143425,0.563725,0.293325,382.761
"661",834565304,14.5850192020703,57.3190305214703,566.8645,171.081,0.1499,0.56855,0.281525,395.7835
"662",834566104,14.4221646970142,57.3667444736822,535.016,168.828,0.12455,0.578575,0.2969,366.188
"663",834566304,14.4027844682157,57.3561796660391,560.073,156.064,0.100775,0.60165,0.297575,404.009
"664",834567104,14.2443846789055,57.4168728845097,561.335,169.747,0.116525,0.561775,0.32155,391.588
"665",834567304,14.2304519082831,57.4040683056048,539.397,166.5575,0.0878,0.562675,0.349475,372.8395
"666",834568104,14.8260971378966,57.5986916737088,552.49,177.174,0.136,0.5266,0.337525,375.316
"667",834568304,14.8261169611323,57.5875262633081,534.3365,169.6735,0.145425,0.5306,0.323975,364.663
"668",834569304,14.6503626929362,57.6395312280886,574.932,172.677,0.135,0.519925,0.3457,402.255
"669",834570304,14.4809002956344,57.6748800509726,565.756,171.041,0.119725,0.54805,0.332725,394.715
"670",834572104,15.4795242228145,57.4199865870969,569.7875,179.03,0.20965,0.500325,0.29,390.7575
"671",834572304,15.47745941508,57.413571568197,544.916,169.787,0.1921,0.51225,0.295675,375.129
"672",834573104,15.1543834785483,57.5171091959709,553.522,168.141,0.1764,0.517075,0.306475,385.381
"673",834573304,15.1469816039117,57.4988740263789,547.1125,185.8905,0.15105,0.5449,0.30405,361.222
"674",834574304,14.9917636138833,57.5454540038678,600.441,226.865,0.16225,0.54385,0.29395,373.576
"675",834575104,15.7430313868147,57.6960497746356,548.5905,180.6215,0.188375,0.4833,0.328225,367.969
"676",834575304,15.7364862130401,57.6785715257893,560.734,187.902,0.1677,0.541775,0.290525,372.832
"677",834576104,16.3913666893746,57.286748241246,565.918,190.135,0.267075,0.449275,0.283375,375.783
"678",834576304,16.4070155066892,57.2816148137698,579.9095,223.5265,0.256425,0.440975,0.302775,356.383
"679",834577304,16.243081409933,57.3198891943996,562.715,208.839,0.251575,0.481075,0.26725,353.876
"680",834579104,15.8974934156714,57.4249166167462,542.473,186.237,0.199125,0.512825,0.28825,356.236
"681",834579304,15.8954723438993,57.4205740735124,578.03,206.275,0.2049,0.502475,0.293125,371.755
"682",834580304,16.4761823304907,57.5911958583908,550.0045,181.153,0.30765,0.418475,0.274025,368.8515
"683",834582104,16.1620569681377,57.6962025132422,549.2705,188.3755,0.208,0.5199,0.27215,360.895
"684",834582304,16.1435961816452,57.6832460901709,548.8995,181.5125,0.222925,0.49395,0.282625,367.387
"685",834585104,12.1897120880038,57.9120327514158,543.445,168.2265,0.16,0.523775,0.31615,375.2185
"686",834586304,13.1422217745242,57.7921580352367,515.3115,171.9645,0.127825,0.53115,0.340875,343.347
"687",834587104,12.9694687910714,57.8403171545414,518.0865,162.8535,0.1278,0.533725,0.338675,355.233
"688",834588104,12.7866004902299,57.874375768043,NA,NA,NA,NA,NA,NA
"689",834588304,12.7796061045914,57.8762213468707,NA,NA,NA,NA,NA,NA
"690",834589304,12.6072820811867,57.9118803949472,563.4055,185.5125,0.164875,0.503525,0.33135,377.893
"691",834591104,13.1862135162109,58.1072023760444,546.672,171.008,0.169575,0.514475,0.316325,375.664
"692",834591304,13.1933869694302,58.1009436792072,555.188,173.472,0.13495,0.526575,0.338175,381.716
"693",834593104,13.2948002980943,57.7496692796302,530.319,158.239,0.11465,0.5831,0.302125,372.08
"694",834593304,13.3097090528298,57.7495905799632,529.6295,163.962,0.113025,0.558675,0.3281,365.6675
"695",834594104,14.0547260873958,57.9019090106659,541.962,181.166,0.1511,0.555125,0.293575,360.796
"696",834595104,13.8870719747421,57.942994983224,531.1115,167.564,0.1217,0.546075,0.3327,363.5475
"697",834595304,13.8902981765807,57.9413613574865,549.165,168.645,0.12195,0.548475,0.329375,380.52
"698",834596104,13.7059950943084,57.9928525474833,569.1105,189.4945,0.14035,0.52545,0.334225,379.616
"699",834596304,13.6960440325564,57.981333430271,571.07,185.317,0.129475,0.524025,0.3465,385.753
"700",834598104,13.3685215688128,58.0757266447882,598.616,197.266,0.12415,0.528975,0.347225,401.35
"701",834598304,13.3556607237768,58.0677814984772,619.941,232.002,0.1295,0.542025,0.328475,387.939
"702",834600104,14.6460857765102,57.8602010256877,544.453,178.5515,0.121525,0.546,0.33295,365.9015
"703",834600304,14.6318998979816,57.8598283388945,547.757,179.5975,0.123575,0.54775,0.328675,368.1595
"704",834601104,14.4630094332452,57.9048927645625,542.741,162.814,0.12395,0.57755,0.299,379.927
"705",834602104,14.1364465816019,57.9993768282835,549.78,176.63,0.180425,0.535225,0.2847,373.15
"706",834602304,14.1242555019896,57.9852268731407,550.816,198.139,0.1715,0.53875,0.28975,352.677
"707",834603104,14.88847033607,58.1328199537298,526.266,163.544,0.153925,0.5259,0.32025,362.722
"708",834603304,14.8793516269074,58.1328296178275,565.779,187.7,0.17,0.486475,0.343225,378.079
"709",834605104,15.1536603100103,57.7299978322524,NA,NA,NA,NA,NA,NA
"710",834605304,15.1431365246401,57.7226535286666,531.4885,164.1135,0.1215,0.553675,0.3243,367.375
"711",834606104,14.9821617614237,57.7753341606892,554.25,170.7345,0.131775,0.511425,0.3565,383.5155
"712",834606304,14.970787672987,57.7653166933319,566.759,184.87,0.1337,0.526475,0.340175,381.889
"713",834608104,15.5821905433357,57.9588842131617,540.8325,175.2305,0.165875,0.562775,0.2722,365.602
"714",834608304,15.5799961424203,57.9517083855752,521.703,159.3,0.1724,0.52755,0.2999,362.403
"715",834609104,15.3872805413871,58.0043404436245,530.105,169.114,0.186125,0.539175,0.274675,360.991
"716",834609304,15.4074580937536,58.0021396882046,NA,NA,NA,NA,NA,NA
"717",834610104,15.2197104780742,58.0521832179283,527.944,173.434,0.197475,0.517825,0.284825,354.51
"718",834610304,15.238562234543,58.0437600956238,527.8215,163.379,0.163625,0.558875,0.277375,364.4425
"719",834611104,15.0683974005636,58.0967970515918,561.7035,183.425,0.19315,0.482375,0.3249,378.2785
"720",834613104,16.3151298023737,57.8731595991593,563.676,186.309,0.2015,0.52625,0.272325,377.367
"721",834615104,15.9817518173268,57.9631101015797,563.6645,169.5695,0.21345,0.4939,0.292875,394.095
"722",834615304,15.999908683932,57.9559890587309,525.127,163.621,0.159125,0.54345,0.297425,361.506
"723",834617304,16.5926636035127,58.1331638572997,567.839,188.808,0.32015,0.376425,0.3033,379.031
"724",834620104,12.2312471863253,58.2264780636556,570.864,191.507,0.197625,0.462,0.340375,379.357
"725",834620304,12.2458029499001,58.2230725859638,637.8665,251.2885,0.206,0.4717,0.3223,386.578
"726",834621104,12.2953969209454,58.5381046388249,573.897,174.469,0.25285,0.346,0.40115,399.428
"727",834622104,13.0107086195977,58.1524068915849,582.638,191.37,0.1999,0.446975,0.353325,391.268
"728",834622304,13.0229864627268,58.1516544640728,576.7465,174.153,0.187775,0.43505,0.377175,402.5935
"729",834623104,12.8540549231855,58.196892525383,596.317,192.5965,0.197775,0.47855,0.3235,403.7205
"730",834625304,12.4901805413439,58.2683302585134,562.7305,165.377,0.21975,0.39255,0.3884,397.3535
"731",834628104,13.9518380700685,58.2558247943237,568.311,181.6255,0.17445,0.4797,0.34575,386.6855
"732",834633104,14.7155570334489,58.1836494544468,563.118,178.5985,0.204625,0.527175,0.2676,384.5195
"733",834634304,14.1945120288004,58.3076595001128,546.426,180.763,0.12125,0.596775,0.281975,365.663
"734",834636104,15.6443159950278,58.2714595662232,543.4095,170.5845,0.216375,0.39185,0.391775,372.825
"735",834636304,15.6585224125049,58.2717734043239,575.4775,209.9615,0.21205,0.399575,0.388375,365.516
"736",834640304,15.7212601071111,58.5825544388132,556.401,189.2475,0.22675,0.45105,0.3222,367.1535
"737",834641104,16.4256189078467,58.1817359146144,NA,NA,NA,NA,NA,NA
"738",834641304,16.4179348719482,58.182234733765,557.301,197.035,0.245025,0.4582,0.296775,360.266
"739",834642304,16.2385750713726,58.223472451385,526.0005,168.639,0.19445,0.48505,0.32075,357.3615
"740",834643104,16.0750817335164,58.2793056859337,561.051,169.8155,0.2872,0.385875,0.327075,391.2355
"741",834644104,15.9064150531773,58.3131099988,594.4445,210.3815,0.2325,0.412025,0.356025,384.063
"742",834644304,15.9008459811425,58.3209727449364,578.0705,205.898,0.267475,0.384725,0.3473,372.1725
"743",834646104,16.3467777974893,58.5447908180647,577.99,192.194,0.330375,0.333925,0.336125,385.796
"744",834646304,16.3320863944113,58.5329884420232,556.345,173.2725,0.348725,0.330575,0.3206,383.0725
"745",834649304,16.6740394186449,58.4501502656596,583.9975,187.0175,0.2634,0.3994,0.33725,396.98
"746",834650104,12.2750058498539,58.7716634131627,551.637,177.6855,0.12865,0.519975,0.35145,373.9515
"747",834650304,12.2661633723293,58.7598037610089,563.0775,181.7535,0.123,0.50305,0.373725,381.324
"748",834651104,12.0926657783973,58.8112272064057,525.5415,161.776,0.1191,0.4967,0.384375,363.7655
"749",834651304,12.0991242155845,58.7934270530813,561.792,185.467,0.126625,0.4412,0.4327,376.325
"750",834653104,11.7570901909587,58.8837091213044,NA,NA,NA,NA,NA,NA
"751",834653304,11.7396655551207,58.8749927844001,538.132,169.159,0.127125,0.48705,0.3864,368.973
"752",834654304,12.5335888274219,58.8057287991272,574.316,202.34,0.2267,0.4761,0.2974,371.976
"753",834655304,12.3526251550675,58.8562515305257,594.892,223.751,0.1452,0.509625,0.3452,371.141
"754",834659304,14.7888613958238,58.7192115091711,NA,NA,NA,NA,NA,NA
"755",834660104,14.6231679922812,58.763613302952,588.0355,208.093,0.111325,0.55565,0.33305,379.9425
"756",834660304,14.595819827023,58.7531214253462,605.1195,239.541,0.109075,0.539175,0.35175,365.5785
"757",834662104,14.2662536906247,58.8426925252316,590.703,185.481,0.1445,0.4899,0.365525,405.222
"758",834662304,14.268446359207,58.8471776010801,549.3675,180.934,0.12525,0.4847,0.3894,368.4335
"759",834663104,14.0915662919862,58.8879887276863,555.128,171.9205,0.204325,0.46505,0.330725,383.2075
"760",834663304,14.0893470569132,58.8826471821872,576.4735,192.306,0.19395,0.4619,0.344,384.1675
"761",834664104,14.8676163590889,59.0396355667287,552.8405,187.401,0.2133,0.390775,0.3966,365.4395
"762",834665104,15.1214067428342,58.6338630507095,NA,NA,NA,NA,NA,NA
"763",834665304,15.1211454380696,58.628034516342,584.8025,206.0785,0.20435,0.461175,0.3345,378.724
"764",834666104,14.9684958411734,58.6752566078619,581.815,204.2,0.21475,0.4916,0.29365,377.615
"765",834669104,15.3778341421567,58.9036236777926,588.846,206.613,0.131575,0.45845,0.409925,382.233
"766",834669304,15.3897146873486,58.8920030779517,558.0665,172.7875,0.123625,0.4823,0.3935,385.279
"767",834670104,15.219753263276,58.9434864111889,558.6435,206.8045,0.0832,0.490775,0.42545,351.839
"768",834670304,15.2234156244583,58.9401392981661,556.696,203.11,0.081975,0.4949,0.422725,353.586
"769",834671104,15.0277735504803,58.9925339452685,548.513,190.279,0.088175,0.50285,0.40965,358.234
"770",834671304,15.0355292338739,58.9870987504515,551.143,190.449,0.1148,0.489975,0.3952,360.694
"771",834673104,16.3480653636734,58.7655435095261,543.313,187.751,0.244075,0.4211,0.334675,355.562
"772",834675104,16.1721615608187,58.8083719164122,560.827,206.087,0.26195,0.38575,0.352225,354.74
"773",834676104,15.9820620035577,58.8583504856348,555.8065,208.274,0.29815,0.30195,0.399725,347.5325
"774",834676304,16.0064549875125,58.8494417362174,570.6235,208.556,0.30525,0.313725,0.38115,362.0675
"775",834677104,15.8188792762584,58.8993375513573,574.844,210.6695,0.238275,0.365375,0.39685,364.1745
"776",834678104,16.6009593500766,59.0308132188696,560.4175,189.737,0.361,0.280925,0.358075,370.6805
"777",834679104,16.8604662060314,58.6257404249467,544.125,191.034,0.297625,0.377775,0.324675,353.091
"778",834679304,16.8506152951188,58.6283619352235,538.792,189.57,0.271225,0.3628,0.3659,349.222
"779",834680104,16.6900057902395,58.67342988674,578.9005,229.363,0.27055,0.42,0.3096,349.5375
"780",834680304,16.6942788130666,58.6665916240057,573.752,191.696,0.31205,0.36375,0.324125,382.056
"781",834682104,17.4617578890669,58.8001752473422,613.026,249.386,0.28715,0.447275,0.2649,363.64
"782",834683304,17.2836248703349,58.8445992105585,569.0845,210.367,0.359925,0.26225,0.377125,358.7175
"783",834685104,16.9456412157469,58.9464610755882,564.0725,207.809,0.2795,0.422725,0.2977,356.2635
"784",834686104,16.7881535897061,58.9844669121677,546.6955,190.7375,0.32485,0.314925,0.359975,355.958
"785",834686304,16.7814087305587,58.977526431163,563.426,201.255,0.31125,0.317875,0.3707,362.171
"786",834690104,12.1615731651815,59.1202040505627,514.355,193.038,0.14245,0.532175,0.32535,321.317
"787",834690304,12.145609914206,59.1173467916669,542.539,197.4925,0.134825,0.521425,0.3434,345.0465
"788",834691104,11.9729203937237,59.166334778675,525.696,181.613,0.1248,0.526975,0.34835,344.083
"789",834691304,11.9676811670994,59.1579090950142,532.1875,193.681,0.14005,0.493825,0.366075,338.5065
"790",834694104,12.4019770274565,59.1775768966213,557.3105,184.999,0.14315,0.52125,0.336175,372.3115
"791",834694304,12.4154491451528,59.1711699867175,NA,NA,NA,NA,NA,NA
"792",834695104,14.691875080184,59.0768221341167,553.6055,188.5705,0.2434,0.4282,0.328925,365.035
"793",834695304,14.6943127021352,59.0714575003275,587.478,209.076,0.237325,0.427525,0.33555,378.402
"794",834696104,14.5173999339283,59.1259624305236,549.5505,180.5685,0.171,0.473375,0.356125,368.982
"795",834696304,14.5133303947357,59.109880887734,571.938,206.871,0.170325,0.4581,0.372425,365.067
"796",834697104,14.3267971657164,59.1698382153428,566.3775,207.0465,0.112925,0.512375,0.37505,359.331
"797",834697304,14.3401870231911,59.1512539639766,555.9105,185.406,0.125625,0.508925,0.36525,370.5045
"798",834699104,14.5866860466577,59.4415737959208,529.571,235.874,0.0902,0.5733,0.3372,293.697
"799",834699304,14.5939992536427,59.4316197847443,541.666,212.7815,0.115425,0.53345,0.35095,328.8845
"800",834701104,15.1144981108366,59.3045299155258,546.615,172.473,0.200125,0.419275,0.38025,374.142
"801",834701304,15.1217566505246,59.3061577369186,546.9215,171.7045,0.2029,0.41715,0.380625,375.217
"802",834702104,14.9494124790084,59.3478728933583,534.314,184.368,0.091825,0.574825,0.3333,349.946
"803",834702304,14.9347322050404,59.3468875343362,528.951,183.439,0.11635,0.54625,0.33735,345.512
"804",834703104,15.7240762589035,59.4864967051362,546.702,191.767,0.250975,0.32465,0.4243,354.935
"805",834703304,15.7395421024396,59.4856468144849,556.4725,187.471,0.280125,0.313225,0.4063,369.0015
"806",834704104,16.4343561608291,59.0744761519492,551.5925,200.165,0.286675,0.3081,0.405225,351.4275
"807",834705104,16.2633931940908,59.126344043158,547.1555,181.8115,0.28105,0.3294,0.3895,365.344
"808",834705304,16.2465225524886,59.1207679424807,553.935,189.452,0.217825,0.411,0.37075,364.483
"809",834707104,16.5201345616714,59.398542367336,571.154,188.8345,0.418475,0.181575,0.40015,382.3195
"810",834707304,16.5114767659199,59.3884308457635,NA,NA,NA,NA,NA,NA
"811",834708304,16.3511956120535,59.4400799992315,561.091,190.659,0.3919,0.223075,0.3849,370.432
"812",834710304,17.3999302534026,59.1608228338972,NA,NA,NA,NA,NA,NA
"813",834711104,17.2187245408945,59.2045338677269,592.944,210.032,0.26145,0.417325,0.32175,382.912
"814",834711304,17.2331544107079,59.2060924673586,572.504,192.019,0.247775,0.445925,0.306275,380.485
"815",834712104,16.8742834915934,59.2973296953269,575.3725,210.3525,0.362,0.320025,0.3175,365.02
"816",834712304,16.8908958938741,59.2966763575255,578.8165,207.9695,0.3535,0.344725,0.302125,370.847
"817",834713104,16.7002314254192,59.3543112596473,568.2985,207.3015,0.350825,0.290575,0.35875,360.997
"818",834716104,18.1842602976219,59.062153341723,NA,NA,NA,NA,NA,NA
"819",834718304,17.8324476770341,59.1466267672549,543.1985,188.449,0.310075,0.371775,0.318125,354.7495
"820",834721104,17.9502482495276,59.4665973636045,548.2885,189.939,0.25395,0.4692,0.2773,358.3495
"821",834721304,17.9489870038071,59.4661046770275,543.8215,171.0335,0.25395,0.4692,0.2773,372.788
"822",834724104,14.7567099484278,59.6113090985368,526.636,173.968,0.09875,0.4885,0.412775,352.668
"823",834724304,14.7467044492437,59.6104011412146,542.1465,192.949,0.096975,0.55025,0.3532,349.1975
"824",834725104,14.5807141303664,59.6560779867388,522.0925,182.833,0.09445,0.544725,0.360825,339.2595
"825",834726104,14.8317502213837,59.9278589478512,577.31,217.974,0.097475,0.538725,0.3633,359.336
"826",834726304,14.8446952203,59.9216880305195,519.369,176.12,0.105025,0.553075,0.3419,343.249
"827",834728104,14.9343222213374,59.5771616254671,531.7275,182.37,0.0989,0.54325,0.35835,349.3575
"828",834728304,14.9371118519651,59.5621666333198,532.416,175.226,0.098225,0.554425,0.347575,357.19
"829",834729104,15.7405363221288,59.7066165598779,554.46,184.4105,0.183175,0.38085,0.435975,370.0495
"830",834729304,15.7371593059233,59.7001340157015,570.76,185.585,0.189375,0.3913,0.419525,385.175
"831",834730104,15.5653132919889,59.7618068453192,578.1015,202.2935,0.1166,0.514225,0.369325,375.808
"832",834730304,15.5592388814529,59.7445107691459,557.572,185.811,0.138475,0.47275,0.38895,371.761
"833",834731104,15.372062274294,59.7965287153658,561.235,200.163,0.1156,0.53985,0.344625,361.072
"834",834731304,15.3725350711637,59.7973804426618,540.684,182.036,0.1156,0.53985,0.344625,358.648
"835",834732104,15.200919242713,59.8396081006773,549.2625,197.614,0.0897,0.53865,0.370975,351.6485
"836",834732304,15.1899658439294,59.8430275913784,559.87,200.495,0.09565,0.5497,0.35415,359.375
"837",834733104,15.0280891236279,59.8888221078536,563.433,237.6115,0.12195,0.544825,0.333225,325.8215
"838",834733304,15.0140392831316,59.8763070368594,551.584,220.9635,0.143625,0.4943,0.362275,330.6205
"839",834735304,16.3451600012221,59.6631156296843,586.8175,253.4495,0.2933,0.361125,0.345325,333.368
"840",834736104,16.1656322775449,59.70857808942,563.7065,200.89,0.2336,0.37725,0.38865,362.8165
"841",834737304,16.0018437863462,59.7447554887197,558.407,196.091,0.111525,0.500725,0.38755,362.316
"842",834738104,15.8251999185069,59.7945744174709,551.2825,186.126,0.23225,0.380575,0.387375,365.1565
"843",834738304,15.8358050285962,59.78970315147,552.9845,196.695,0.20055,0.40345,0.3961,356.2895
"844",834739304,16.6302176358757,59.9214913189925,566.6245,191.116,0.3304,0.28685,0.382225,375.5085
"845",834740304,16.8931320232565,59.5190311346627,NA,NA,NA,NA,NA,NA
"846",834741304,16.6988193822402,59.5687009676815,582.167,241.179,0.32025,0.3819,0.297775,340.988
